50.493507;30.545466;
50.493394;30.544879;
50.493332;30.544589;
50.493197;30.544015;
50.493054;30.543461;
50.492980;30.543188;
50.492902;30.542915;
50.492741;30.542373;
50.492578;30.541833;
50.492497;30.541564;
50.492418;30.541298;
50.492339;30.541028;
50.492190;30.540486;
50.492102;30.540213;
50.491925;30.539674;
50.491840;30.539408;
50.491753;30.539139;
50.491585;30.538606;
50.491416;30.538067;
50.491247;30.537521;
50.491084;30.536971;
50.490920;30.536419;
50.490752;30.535868;
50.490591;30.535306;
50.490507;30.535019;
50.490417;30.534739;
50.490240;30.534171;
50.490070;30.533606;
50.489894;30.533042;
50.489730;30.532478;
50.489558;30.531911;
50.489384;30.531341;
50.489297;30.531060;
50.489131;30.530491;
50.488975;30.529914;
50.488902;30.529620;
50.488771;30.529025;
50.488652;30.528421;
50.488602;30.528121;
50.488500;30.527516;
50.488415;30.526920;
50.488337;30.526315;
50.488309;30.526016;
50.488272;30.525420;
50.488256;30.525123;
50.488230;30.524528;
50.488222;30.523928;
50.488227;30.523327;
50.488239;30.522715;
50.488252;30.522401;
50.488280;30.521761;
50.488309;30.521118;
50.488342;30.520472;
50.488357;30.520153;
50.488394;30.519511;
50.488410;30.519200;
50.488436;30.518567;
50.488452;30.518249;
50.488480;30.517630;
50.488505;30.517012;
50.488520;30.516708;
50.488534;30.516404;
50.488559;30.515788;
50.488582;30.515173;
50.488610;30.514558;
50.488635;30.513929;
50.488661;30.513315;
50.488675;30.513016;
50.488702;30.512412;
50.488712;30.512109;
50.488733;30.511504;
50.488745;30.511196;
50.488767;30.510587;
50.488790;30.509972;
50.488804;30.509354;
50.488827;30.508749;
50.488847;30.508127;
50.488863;30.507516;
50.488877;30.507214;
50.488903;30.506613;
50.488922;30.506312;
50.488951;30.505714;
50.488973;30.505130;
50.488984;30.504840;
50.489007;30.504266;
50.489018;30.503980;
50.489043;30.503412;
50.489072;30.502853;
50.489086;30.502583;
50.489117;30.502061;
50.489150;30.501560;
50.489167;30.501317;
50.489193;30.500852;
50.489195;30.500640;
50.489203;30.500212;
50.489206;30.500008;
50.489215;30.499635;
50.489218;30.499287;
50.489220;30.499131;
50.489216;30.498864;
50.489212;30.498699;
50.489212;30.498590;
50.489212;30.498537;
50.489212;30.498467;
50.489212;30.498432;
50.489212;30.498422;
50.489212;30.498426;
50.489212;30.498432;
50.489212;30.498432;
50.489212;30.498432;
50.489215;30.498400;
50.489221;30.498331;
50.489224;30.498204;
50.489227;30.497982;
50.489229;30.497704;
50.489232;30.497363;
50.489238;30.496999;
50.489241;30.496802;
50.489244;30.496393;
50.489249;30.496179;
50.489252;30.495715;
50.489252;30.495221;
50.489252;30.494713;
50.489252;30.494458;
50.489249;30.494205;
50.489252;30.493691;
50.489252;30.493162;
50.489252;30.492896;
50.489249;30.492366;
50.489248;30.491838;
50.489246;30.491575;
50.489243;30.491037;
50.489241;30.490507;
50.489241;30.490248;
50.489235;30.489720;
50.489227;30.489187;
50.489218;30.488659;
50.489204;30.488133;
50.489196;30.487871;
50.489190;30.487608;
50.489173;30.487076;
50.489164;30.486809;
50.489137;30.486281;
50.489103;30.485745;
50.489055;30.485208;
50.488987;30.484660;
50.488909;30.484123;
50.488830;30.483582;
50.488753;30.483045;
50.488680;30.482544;
50.488591;30.482050;
50.488506;30.481555;
50.488466;30.481307;
50.488397;30.480834;
50.488362;30.480598;
50.488292;30.480126;
50.488222;30.479639;
50.488188;30.479395;
50.488143;30.478912;
50.488145;30.478432;
50.488160;30.478203;
50.488202;30.477731;
50.488227;30.477489;
50.488283;30.476994;
50.488348;30.476501;
50.488415;30.476012;
50.488517;30.475515;
50.488621;30.475014;
50.488667;30.474772;
50.488737;30.474295;
50.488796;30.473832;
50.488872;30.473382;
50.488926;30.473162;
50.489074;30.472760;
50.489164;30.472567;
50.489361;30.472242;
50.489460;30.472104;
50.489643;30.471868;
50.489722;30.471775;
50.489843;30.471644;
50.489925;30.471561;
50.489967;30.471537;
50.489987;30.471515;
50.489997;30.471505;
50.489997;30.471495;
50.490006;30.471481;
50.490006;30.471481;
50.490006;30.471481;
50.490006;30.471481;
50.490006;30.471481;
50.490006;30.471481;
50.490085;30.471388;
50.490150;30.471308;
50.490201;30.471250;
50.490315;30.471125;
50.490380;30.471053;
50.490524;30.470907;
50.490681;30.470746;
50.490850;30.470573;
50.491022;30.470385;
50.491100;30.470285;
50.491272;30.470078;
50.491459;30.469861;
50.491638;30.469636;
50.491840;30.469415;
50.491942;30.469307;
50.492052;30.469197;
50.492292;30.468984;
50.492513;30.468752;
50.492736;30.468512;
50.492956;30.468272;
50.493178;30.468042;
50.493386;30.467829;
50.493572;30.467638;
50.493716;30.467497;
50.493814;30.467393;
50.493845;30.467341;
50.493864;30.467240;
50.493862;30.467189;
50.493853;30.467098;
50.493847;30.467009;
50.493842;30.466962;
50.493845;30.466950;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493845;30.466946;
50.493831;30.466809;
50.493819;30.466767;
50.493816;30.466750;
50.493814;30.466741;
50.493813;30.466736;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493813;30.466737;
50.493802;30.466609;
50.493797;30.466544;
50.493785;30.466456;
50.493774;30.466401;
50.493746;30.466246;
50.493690;30.466042;
50.493658;30.465931;
50.493611;30.465710;
50.493586;30.465582;
50.493523;30.465309;
50.493492;30.465173;
50.493417;30.464905;
50.493383;30.464764;
50.493327;30.464480;
50.493295;30.464334;
50.493231;30.464027;
50.493186;30.463723;
50.493147;30.463454;
50.493127;30.463352;
50.493098;30.463184;
50.493073;30.463074;
50.493070;30.463029;
50.493053;30.462956;
50.493057;30.462927;
50.493062;30.462890;
50.493049;30.462887;
50.493048;30.462901;
50.493049;30.462904;
50.493049;30.462904;
50.493049;30.462904;
50.493049;30.462904;
50.493049;30.462904;
50.493049;30.462904;
50.493051;30.462890;
50.493051;30.462872;
50.493046;30.462807;
50.493012;30.462721;
50.493000;30.462689;
50.492983;30.462604;
50.492972;30.462550;
50.492944;30.462422;
50.492915;30.462282;
50.492873;30.462119;
50.492849;30.462029;
50.492789;30.461836;
50.492733;30.461642;
50.492699;30.461539;
50.492641;30.461335;
50.492583;30.461116;
50.492519;30.460895;
50.492485;30.460788;
50.492454;30.460679;
50.492432;30.460571;
50.492412;30.460350;
50.492398;30.460245;
50.492359;30.460028;
50.492308;30.459824;
50.492280;30.459721;
50.492249;30.459630;
50.492184;30.459430;
50.492151;30.459327;
50.492094;30.459112;
50.492019;30.458898;
50.491990;30.458790;
50.491920;30.458573;
50.491858;30.458339;
50.491795;30.458117;
50.491733;30.457895;
50.491663;30.457667;
50.491633;30.457553;
50.491607;30.457443;
50.491568;30.457216;
50.491540;30.456967;
50.491512;30.456731;
50.491497;30.456610;
50.491463;30.456360;
50.491427;30.456112;
50.491410;30.455989;
50.491373;30.455725;
50.491348;30.455466;
50.491337;30.455335;
50.491315;30.455086;
50.491284;30.454827;
50.491272;30.454695;
50.491242;30.454430;
50.491230;30.454301;
50.491219;30.454167;
50.491196;30.453907;
50.491186;30.453777;
50.491177;30.453642;
50.491154;30.453367;
50.491145;30.453227;
50.491128;30.452936;
50.491120;30.452784;
50.491092;30.452504;
50.491075;30.452373;
50.491039;30.452102;
50.491002;30.451827;
50.490952;30.451575;
50.490906;30.451336;
50.490915;30.451115;
50.490876;30.450897;
50.490822;30.450675;
50.490765;30.450462;
50.490709;30.450265;
50.490664;30.450099;
50.490617;30.449985;
50.490552;30.449929;
50.490495;30.449925;
50.490454;30.449943;
50.490425;30.449953;
50.490402;30.449960;
50.490330;30.449988;
50.490253;30.450012;
50.490175;30.450037;
50.490098;30.450063;
50.490025;30.450089;
50.489950;30.450119;
50.489922;30.450131;
50.489899;30.450140;
50.489857;30.450164;
50.489800;30.450213;
50.489750;30.450262;
50.489727;30.450289;
50.489702;30.450323;
50.489642;30.450407;
50.489618;30.450458;
50.489581;30.450569;
50.489558;30.450713;
50.489555;30.450782;
50.489555;30.450919;
50.489552;30.451050;
50.489561;30.451174;
50.489567;30.451226;
50.489522;30.451274;
50.489552;30.451312;
50.489538;30.451374;
50.489472;30.451419;
50.489403;30.451447;
50.489330;30.451454;
50.489260;30.451436;
50.489178;30.451422;
50.489111;30.451367;
50.489049;30.451308;
50.489016;30.451283;
50.488959;30.451228;
50.488903;30.451170;
50.488875;30.451139;
50.488816;30.451083;
50.488787;30.451057;
50.488742;30.451007;
50.488712;30.450972;
50.488697;30.450956;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488694;30.450952;
50.488639;30.450928;
50.488602;30.450904;
50.488582;30.450874;
50.488517;30.450759;
50.488450;30.450649;
50.488418;30.450607;
50.488365;30.450623;
50.488342;30.450703;
50.488351;30.450762;
50.488357;30.450762;
50.488357;30.450746;
50.488351;30.450721;
50.488357;30.450724;
50.488323;30.450738;
50.488331;30.450738;
50.488331;30.450751;
50.488340;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488348;30.450762;
50.488436;30.450731;
50.488435;30.450732;
50.488435;30.450735;
50.488436;30.450735;
50.488436;30.450735;
50.488436;30.450735;
50.488436;30.450735;
50.488436;30.450735;
50.488447;30.450730;
50.488452;30.450730;
50.488452;30.450730;
50.488452;30.450730;
50.488452;30.450730;
50.488452;30.450730;
50.488452;30.450730;
50.488463;30.450739;
50.488497;30.450790;
50.488512;30.450821;
50.488537;30.450867;
50.488542;30.450869;
50.488548;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488553;30.450866;
50.488591;30.450907;
50.488594;30.450919;
50.488596;30.450919;
50.488598;30.450928;
